chr	start	end	name	class	activity_base	TargetGene	TargetGeneTSS	TargetGeneExpression	TargetGenePromoterActivityQuantile	TargetGeneIsExpressed	distance	isSelfPromoter	powerlaw_contact	powerlaw_contact_reference	hic_contact	hic_contact_pl_scaled	hic_pseudocount	hic_contact_pl_scaled_adj	ABC.Score.Numerator	ABC.Score	powerlaw.Score.Numerator	powerlaw.Score	CellType	geneType	newID3
scaffold-mi7	5660048	5660370	genic|scaffold-mi7:5660048-5660370	genic	1.307869	crovir-transcript-1338	5659373	20.218161	0.678751	TRUE	836	FALSE	0.123436	0.123436	0.116356	0.116356	0.001229	0.117585	0.153785	0.069557	0.161438	0.052685	NA	NonVenom	NA
scaffold-mi7	5868260	5868423	intergenic|scaffold-mi7:5868260-5868423	intergenic	4.524142	crovir-transcript-1364	5870104	207.510426	0.989373	TRUE	1762.5	FALSE	0.123436	0.123436	0.157838	0.157838	0.001229	0.159067	0.719641	0.121506	0.558442	0.08305	NA	NonVenom	NA
scaffold-mi7	5906046	5906793	genic|scaffold-mi7:5906046-5906793	genic	14.954835	crovir-transcript-1366	5805060	27.046646	0.465598	TRUE	101359.5	FALSE	0.009006	0.009006	0.006998	0.006998	0.001229	0.008227	0.123035	0.058488	0.134678	0.038066	NA	NonVenom	NA
scaffold-mi7	5906046	5906793	genic|scaffold-mi7:5906046-5906793	genic	14.954835	crovir-transcript-1356	5887019	56.776904	0.981357	TRUE	19400.5	FALSE	0.037949	0.037949	0.018285	0.018285	0.001229	0.019514	0.291829	0.074224	0.567527	0.08079	NA	NonVenom	NA
scaffold-mi7	5906046	5906793	genic|scaffold-mi7:5906046-5906793	genic	14.954835	crovir-transcript-1362	5897125	70.262583	0.54087	TRUE	9294.5	FALSE	0.071982	0.071982	0.012167	0.012167	0.001229	0.013396	0.200336	0.07132	1.07648	0.178931	NA	NonVenom	NA
scaffold-mi7	5906046	5906793	genic|scaffold-mi7:5906046-5906793	genic	14.954835	crovir-transcript-1359	5899838	66.69978	0.605757	TRUE	6581.5	FALSE	0.09719	0.09719	0.012167	0.012167	0.001229	0.013396	0.200336	0.071335	1.45346	0.236917	NA	NonVenom	NA
scaffold-mi7	5940897	5941503	genic|scaffold-mi7:5940897-5941503	genic	14.165875	crovir-transcript-1357	5915159	42.433868	0.603753	TRUE	26041	FALSE	0.029375	0.029375	0.013066	0.013066	0.001229	0.014295	0.202502	0.084313	0.416129	0.07328	NA	NonVenom	NA
scaffold-mi7	6032339	6032532	intergenic|scaffold-mi7:6032339-6032532	intergenic	1.962844	crovir-transcript-1391	6031336	66.571264	0.618813	TRUE	1099.5	FALSE	0.123436	0.123436	0.10056	0.10056	0.001229	0.101789	0.199796	0.072812	0.242286	0.062971	NA	NonVenom	NA
scaffold-mi7	6032339	6032532	intergenic|scaffold-mi7:6032339-6032532	intergenic	1.962844	crovir-transcript-1379	6033513	10.892335	0.609886	TRUE	1077.5	FALSE	0.123436	0.123436	0.10056	0.10056	0.001229	0.101789	0.199796	0.072824	0.242286	0.063003	NA	NonVenom	NA
scaffold-mi7	6047360	6047845	intergenic|scaffold-mi7:6047360-6047845	intergenic	2.810365	crovir-transcript-1386	6050365	177.060527	0.513026	TRUE	2762.5	FALSE	0.123436	0.123436	0.085181	0.085181	0.001229	0.08641	0.242845	0.089611	0.3469	0.088102	NA	NonVenom	NA
scaffold-mi7	6058805	6058980	genic|scaffold-mi7:6058805-6058980	genic	4.120907	crovir-transcript-1386	6050365	177.060527	0.513026	TRUE	8527.5	FALSE	0.077582	0.077582	0.083633	0.083633	0.001229	0.084862	0.349707	0.129044	0.319709	0.081196	NA	NonVenom	NA
scaffold-mi7	6058805	6058980	genic|scaffold-mi7:6058805-6058980	genic	4.120907	crovir-transcript-1390	6057834	15.246472	0.718467	TRUE	1058.5	FALSE	0.123436	0.123436	0.083743	0.083743	0.001229	0.084973	0.350164	0.130949	0.508668	0.126927	NA	NonVenom	NA
scaffold-mi7	6058805	6058980	genic|scaffold-mi7:6058805-6058980	genic	4.120907	crovir-transcript-1383	6058293	17.585629	0.768932	TRUE	599.5	FALSE	0.123436	0.123436	0.083743	0.083743	0.001229	0.084973	0.350164	0.130954	0.508668	0.127113	NA	NonVenom	NA
scaffold-mi7	6409529	6409924	genic|scaffold-mi7:6409529-6409924	genic	1.80393	crovir-transcript-1400	6406546	95.080028	0.822311	TRUE	3180.5	FALSE	0.123436	0.123436	0.121044	0.121044	0.001229	0.122273	0.220572	0.088315	0.22267	0.07513	NA	NonVenom	NA
scaffold-mi7	6761054	6761399	intergenic|scaffold-mi7:6761054-6761399	intergenic	4.646967	crovir-transcript-1412	6762497	17.685548	0.552013	TRUE	1270.5	FALSE	0.123436	0.123436	0.106218	0.106218	0.001229	0.107447	0.499303	0.211202	0.573603	0.211071	NA	NonVenom	NA
scaffold-mi7	6981504	6982544	intergenic|scaffold-mi7:6981504-6982544	intergenic	23.236302	crovir-transcript-1440	7496459	33.375803	0.595676	TRUE	514435	FALSE	0.002192	0.002192	0.003087	0.003087	0.001229	0.004316	0.100283	0.056898	0.050925	0.021575	NA	NonVenom	NA
scaffold-mi7	7601992	7603022	intergenic|scaffold-mi7:7601992-7603022	intergenic	14.26342	crovir-transcript-1442	7600375	19.666021	0.759823	TRUE	2132	FALSE	0.123436	0.123436	0.070384	0.070384	0.001229	0.071613	1.021445	0.326618	1.76062	0.39613	NA	NonVenom	NA
scaffold-mi7	7700923	7701447	genic|scaffold-mi7:7700923-7701447	genic	4.092728	crovir-transcript-1439	7709718	54.475817	0.622761	TRUE	8533	FALSE	0.077539	0.077539	0.107457	0.107457	0.001229	0.108686	0.444824	0.148782	0.317345	0.064944	NA	NonVenom	NA
scaffold-mi7	7718660	7719152	intergenic|scaffold-mi7:7718660-7719152	intergenic	21.623822	crovir-transcript-1439	7709718	54.475817	0.622761	TRUE	9188	FALSE	0.072707	0.072707	0.021426	0.021426	0.001229	0.022655	0.489889	0.163855	1.57221	0.321751	NA	NonVenom	NA
scaffold-mi7	7718660	7719152	intergenic|scaffold-mi7:7718660-7719152	intergenic	21.623822	crovir-transcript-1435	7721292	15278.383542	0.854679	TRUE	2386	FALSE	0.123436	0.123436	0.018388	0.018388	0.001229	0.019617	0.424195	0.11247	2.669159	0.398405	NA	NonVenom	NA
scaffold-mi7	7718660	7719152	intergenic|scaffold-mi7:7718660-7719152	intergenic	21.623822	crovir-transcript-1443	7734620	56.593753	0.557539	TRUE	15714	FALSE	0.045586	0.045586	0.012584	0.012584	0.001229	0.013813	0.298695	0.075699	0.985736	0.191845	NA	NonVenom	NA
scaffold-mi7	7721869	7721983	genic|scaffold-mi7:7721869-7721983	genic	1.811356	crovir-transcript-1435	7721292	15278.383542	0.854679	TRUE	634	FALSE	0.123436	0.123436	0.145845	0.145845	0.001229	0.147074	0.266404	0.070634	0.223587	0.033373	NA	NonVenom	NA
scaffold-mi7	7727087	7727927	genic|scaffold-mi7:7727087-7727927	genic	4.230334	crovir-transcript-1435	7721292	15278.383542	0.854679	TRUE	6215	FALSE	0.102157	0.102157	0.145845	0.145845	0.001229	0.147074	0.622174	0.164962	0.432157	0.064505	NA	NonVenom	NA
scaffold-mi7	7727087	7727927	genic|scaffold-mi7:7727087-7727927	genic	4.230334	crovir-transcript-1443	7734620	56.593753	0.557539	TRUE	7113	FALSE	0.090841	0.090841	0.136885	0.136885	0.001229	0.138114	0.584268	0.148072	0.384288	0.074791	NA	NonVenom	NA
scaffold-mi7	7728174	7728480	genic|scaffold-mi7:7728174-7728480	genic	2.756865	crovir-transcript-1435	7721292	15278.383542	0.854679	TRUE	7035	FALSE	0.091717	0.091717	0.145845	0.145845	0.001229	0.147074	0.405464	0.107504	0.25285	0.037741	NA	NonVenom	NA
scaffold-mi7	7728174	7728480	genic|scaffold-mi7:7728174-7728480	genic	2.756865	crovir-transcript-1443	7734620	56.593753	0.557539	TRUE	6293	FALSE	0.101054	0.101054	0.136885	0.136885	0.001229	0.138114	0.380762	0.096497	0.278593	0.05422	NA	NonVenom	NA
scaffold-mi7	7763853	7764332	intergenic|scaffold-mi7:7763853-7764332	intergenic	8.025763	crovir-transcript-1438	7761523	40.489839	0.444677	TRUE	2569.5	FALSE	0.123436	0.123436	0.07318	0.07318	0.001229	0.074409	0.597187	0.217378	0.990668	0.241102	NA	NonVenom	NA
scaffold-mi7	7963016	7963274	intergenic|scaffold-mi7:7963016-7963274	intergenic	1.842729	crovir-transcript-1458	7961723	11.634047	0.524504	TRUE	1422	FALSE	0.123436	0.123436	0.109413	0.109413	0.001229	0.110642	0.203884	0.073151	0.227459	0.053879	NA	NonVenom	NA
scaffold-mi7	8191576	8191911	intergenic|scaffold-mi7:8191576-8191911	intergenic	6.503326	crovir-transcript-1457	8022244	17.884532	0.539017	TRUE	169499.5	FALSE	0.005758	0.005758	0.018056	0.018056	0.001229	0.019285	0.125417	0.051387	0.037444	0.010392	NA	NonVenom	NA
scaffold-mi7	8192390	8192696	intergenic|scaffold-mi7:8192390-8192696	intergenic	9.474662	crovir-transcript-1457	8022244	17.884532	0.539017	TRUE	170299	FALSE	0.005734	0.005734	0.018056	0.018056	0.001229	0.019285	0.182719	0.074866	0.054329	0.015078	NA	NonVenom	NA
scaffold-mi7	8214821	8215351	intergenic|scaffold-mi7:8214821-8215351	intergenic	9.86885	crovir-transcript-1472	8226203	76.23711	0.885286	TRUE	11117	FALSE	0.0616	0.0616	0.038354	0.038354	0.001229	0.039583	0.390637	0.082208	0.607918	0.097629	NA	NonVenom	NA
scaffold-mi7	8221345	8221689	intergenic|scaffold-mi7:8221345-8221689	intergenic	1.759337	crovir-transcript-1480	8258138	10.323157	0.374203	TRUE	36621	FALSE	0.021836	0.021836	0.080463	0.080463	0.001229	0.081692	0.143724	0.05794	0.038416	0.011321	NA	NonVenom	NA
scaffold-mi7	8227723	8228187	genic|scaffold-mi7:8227723-8228187	genic	10.207876	crovir-transcript-1472	8226203	76.23711	0.885286	TRUE	1752	FALSE	0.123436	0.123436	0.106686	0.106686	0.001229	0.107915	1.101585	0.231824	1.26002	0.202353	NA	NonVenom	NA
scaffold-mi7	8229917	8230174	genic|scaffold-mi7:8229917-8230174	genic	3.880843	crovir-transcript-1472	8226203	76.23711	0.885286	TRUE	3842.5	FALSE	0.123436	0.123436	0.073553	0.073553	0.001229	0.074782	0.290219	0.061075	0.479036	0.076931	NA	NonVenom	NA
scaffold-mi7	8474100	8474710	intergenic|scaffold-mi7:8474100-8474710	intergenic	8.179958	crovir-transcript-1494	8471885	10.115792	0.100231	TRUE	2520	FALSE	0.123436	0.123436	0.073949	0.073949	0.001229	0.075178	0.614951	0.244131	1.009702	0.339306	NA	NonVenom	NA
scaffold-mi7	8474100	8474710	intergenic|scaffold-mi7:8474100-8474710	intergenic	8.179958	crovir-transcript-1488	8476810	12.225673	0.628105	TRUE	2405	FALSE	0.123436	0.123436	0.039316	0.039316	0.001229	0.040545	0.331655	0.174897	1.009702	0.340324	NA	NonVenom	NA
scaffold-mi7	8732769	8732894	intergenic|scaffold-mi7:8732769-8732894	intergenic	0.915439	crovir-transcript-1497	8725464	31.126564	0.596405	TRUE	7367.5	FALSE	0.088105	0.088105	0.100112	0.100112	0.001229	0.101341	0.092772	0.055286	0.080655	0.035196	NA	NonVenom	NA
scaffold-mi7	8762496	8762874	genic|scaffold-mi7:8762496-8762874	genic	2.422025	crovir-transcript-1498	8761691	225.899125	0.767414	TRUE	994	FALSE	0.123436	0.123436	0.075932	0.075932	0.001229	0.077161	0.186885	0.080226	0.298965	0.091366	NA	NonVenom	NA
scaffold-mi7	8772567	8772813	genic|scaffold-mi7:8772567-8772813	genic	11.380371	crovir-transcript-1498	8761691	225.899125	0.767414	TRUE	10999	FALSE	0.062174	0.062174	0.011216	0.011216	0.001229	0.012445	0.141625	0.060797	0.707565	0.216237	NA	NonVenom	NA
scaffold-mi7	8861392	8861756	intergenic|scaffold-mi7:8861392-8861756	intergenic	5.129905	crovir-transcript-1503	8865091	58.480211	0.689682	TRUE	3517	FALSE	0.123436	0.123436	0.134679	0.134679	0.001229	0.135908	0.697194	0.140153	0.633215	0.125372	NA	NonVenom	NA
scaffold-mi7	8861392	8861756	intergenic|scaffold-mi7:8861392-8861756	intergenic	5.129905	crovir-transcript-1502	8875772	43.896436	0.68695	TRUE	14198	FALSE	0.049792	0.049792	0.020639	0.020639	0.001229	0.021868	0.112183	0.064051	0.255427	0.070936	NA	NonVenom	NA
scaffold-mi7	8863225	8863408	intergenic|scaffold-mi7:8863225-8863408	intergenic	3.676983	crovir-transcript-1503	8865091	58.480211	0.689682	TRUE	1774.5	FALSE	0.123436	0.123436	0.134679	0.134679	0.001229	0.135908	0.499731	0.100458	0.453872	0.089863	NA	NonVenom	NA
scaffold-mi7	8867111	8867833	genic|scaffold-mi7:8867111-8867833	genic	17.266811	crovir-transcript-1507	8857306	15.439764	0.71956	TRUE	10166	FALSE	0.066583	0.066583	0.02164	0.02164	0.001229	0.022869	0.394873	0.198041	1.149677	0.279806	NA	NonVenom	NA
scaffold-mi7	8867111	8867833	genic|scaffold-mi7:8867111-8867833	genic	17.266811	crovir-transcript-1503	8865091	58.480211	0.689682	TRUE	2381	FALSE	0.123436	0.123436	0.134679	0.134679	0.001229	0.135908	2.346695	0.471742	2.131347	0.42199	NA	NonVenom	NA
scaffold-mi7	9500520	9501194	intergenic|scaffold-mi7:9500520-9501194	intergenic	9.5751	crovir-transcript-1524	9497411	15.883874	0.572782	TRUE	3446	FALSE	0.123436	0.123436	0.054129	0.054129	0.001229	0.055358	0.53006	0.274076	1.181913	0.380972	NA	NonVenom	NA
scaffold-mi7	9573212	9573653	intergenic|scaffold-mi7:9573212-9573653	intergenic	2.484138	crovir-transcript-1523	9570234	37.261655	0.448108	TRUE	3198.5	FALSE	0.123436	0.123436	0.081519	0.081519	0.001229	0.082748	0.205558	0.120008	0.306632	0.125756	NA	NonVenom	NA
scaffold-mi7	9949835	9950278	intergenic|scaffold-mi7:9949835-9950278	intergenic	2.598763	crovir-transcript-1543	9958493	19.345014	0.424364	TRUE	8436.5	FALSE	0.07831	0.07831	0.077836	0.077836	0.001229	0.079065	0.205471	0.077946	0.203508	0.061916	NA	NonVenom	NA
scaffold-mi7	9955512	9956203	intergenic|scaffold-mi7:9955512-9956203	intergenic	8.172238	crovir-transcript-1544	9941820	55.178222	0.448989	TRUE	14037.5	FALSE	0.050287	0.050287	0.009769	0.009769	0.001229	0.010998	0.089877	0.052407	0.410954	0.149894	NA	NonVenom	NA
scaffold-mi7	9955512	9956203	intergenic|scaffold-mi7:9955512-9956203	intergenic	8.172238	crovir-transcript-1543	9958493	19.345014	0.424364	TRUE	2635.5	FALSE	0.123436	0.123436	0.077836	0.077836	0.001229	0.079065	0.646138	0.245115	1.008749	0.306907	NA	NonVenom	NA
scaffold-mi7	10076175	10076360	intergenic|scaffold-mi7:10076175-10076360	intergenic	2.716433	crovir-transcript-1555	10073385	15.528387	0.956519	TRUE	2882.5	FALSE	0.123436	0.123436	0.065248	0.065248	0.001229	0.066478	0.180582	0.070831	0.335306	0.075692	NA	NonVenom	NA
scaffold-mi7	10141548	10141761	genic|scaffold-mi7:10141548-10141761	genic	2.396047	crovir-transcript-1545	10140211	23.749505	0.941762	TRUE	1443.5	FALSE	0.123436	0.123436	0.064141	0.064141	0.001229	0.065371	0.156631	0.062715	0.295759	0.072178	NA	NonVenom	NA
scaffold-mi7	10304710	10305475	intergenic|scaffold-mi7:10304710-10305475	intergenic	21.993415	crovir-transcript-1571	10343238	47.354943	0.809437	TRUE	38145.5	FALSE	0.021074	0.021074	0.037418	0.037418	0.001229	0.038647	0.84999	0.232142	0.463499	0.118586	NA	NonVenom	NA
scaffold-mi7	10304710	10305475	intergenic|scaffold-mi7:10304710-10305475	intergenic	21.993415	crovir-transcript-1570	10347282	95.561589	0.644562	TRUE	42189.5	FALSE	0.019306	0.019306	0.036244	0.036244	0.001229	0.037473	0.824166	0.233418	0.424597	0.112166	NA	NonVenom	NA
scaffold-mi7	10316805	10317252	intergenic|scaffold-mi7:10316805-10317252	intergenic	6.711149	crovir-transcript-1571	10343238	47.354943	0.809437	TRUE	26209.5	FALSE	0.029211	0.029211	0.026268	0.026268	0.001229	0.027497	0.184536	0.050399	0.19604	0.050157	NA	NonVenom	NA
scaffold-mi7	10318878	10319216	intergenic|scaffold-mi7:10318878-10319216	intergenic	7.54804	crovir-transcript-1571	10343238	47.354943	0.809437	TRUE	24191	FALSE	0.03132	0.03132	0.026268	0.026268	0.001229	0.027497	0.207548	0.056684	0.236407	0.060485	NA	NonVenom	NA
scaffold-mi7	10318878	10319216	intergenic|scaffold-mi7:10318878-10319216	intergenic	7.54804	crovir-transcript-1570	10347282	95.561589	0.644562	TRUE	28235	FALSE	0.027379	0.027379	0.023408	0.023408	0.001229	0.024637	0.185963	0.052668	0.20666	0.054594	NA	NonVenom	NA
scaffold-mi7	10341918	10342255	intergenic|scaffold-mi7:10341918-10342255	intergenic	5.441773	crovir-transcript-1571	10343238	47.354943	0.809437	TRUE	1151.5	FALSE	0.123436	0.123436	0.092429	0.092429	0.001229	0.093658	0.509667	0.139196	0.671711	0.171857	NA	NonVenom	NA
scaffold-mi7	10341918	10342255	intergenic|scaffold-mi7:10341918-10342255	intergenic	5.441773	crovir-transcript-1570	10347282	95.561589	0.644562	TRUE	5195.5	FALSE	0.119386	0.119386	0.092429	0.092429	0.001229	0.093658	0.509667	0.144346	0.649671	0.171624	NA	NonVenom	NA
scaffold-mi7	10346209	10346442	intergenic|scaffold-mi7:10346209-10346442	intergenic	3.228317	crovir-transcript-1571	10343238	47.354943	0.809437	TRUE	3087.5	FALSE	0.123436	0.123436	0.092429	0.092429	0.001229	0.093658	0.302359	0.082578	0.398491	0.101954	NA	NonVenom	NA
scaffold-mi7	10346209	10346442	intergenic|scaffold-mi7:10346209-10346442	intergenic	3.228317	crovir-transcript-1570	10347282	95.561589	0.644562	TRUE	956.5	FALSE	0.123436	0.123436	0.092429	0.092429	0.001229	0.093658	0.302359	0.085633	0.398491	0.10527	NA	NonVenom	NA
scaffold-mi7	10452457	10452766	intergenic|scaffold-mi7:10452457-10452766	intergenic	2.639555	crovir-transcript-1576	10453488	15.428691	0.758244	TRUE	876.5	FALSE	0.123436	0.123436	0.045702	0.045702	0.001229	0.046931	0.123876	0.060564	0.325816	0.117344	NA	NonVenom	NA
scaffold-mi7	10723676	10724049	intergenic|scaffold-mi7:10723676-10724049	intergenic	4.093171	crovir-transcript-1581	10721867	13.357707	0.670735	TRUE	1995.5	FALSE	0.123436	0.123436	0.052004	0.052004	0.001229	0.053233	0.217892	0.085347	0.505245	0.119295	NA	NonVenom	NA
scaffold-mi7	10725961	10726170	intergenic|scaffold-mi7:10725961-10726170	intergenic	3.104405	crovir-transcript-1581	10721867	13.357707	0.670735	TRUE	4198.5	FALSE	0.123436	0.123436	0.05196	0.05196	0.001229	0.053189	0.165121	0.064677	0.383195	0.090478	NA	NonVenom	NA
scaffold-mi7	10727654	10727903	intergenic|scaffold-mi7:10727654-10727903	intergenic	2.851946	crovir-transcript-1581	10721867	13.357707	0.670735	TRUE	5911.5	FALSE	0.106704	0.106704	0.05196	0.05196	0.001229	0.053189	0.151693	0.059417	0.304314	0.071853	NA	NonVenom	NA
scaffold-mi7	10743527	10743783	intergenic|scaffold-mi7:10743527-10743783	intergenic	2.266097	crovir-transcript-1574	10746586	139.508699	0.411672	TRUE	2931	FALSE	0.123436	0.123436	0.111648	0.111648	0.001229	0.112877	0.25579	0.128252	0.279718	0.082462	NA	NonVenom	NA
scaffold-mi7	10855381	10855474	genic|scaffold-mi7:10855381-10855474	genic	0.52681	crovir-transcript-1588	10856002	42.107553	0.636364	TRUE	574.5	FALSE	0.123436	0.123436	0.150078	0.150078	0.001229	0.151308	0.07971	0.057391	0.065027	0.024395	NA	NonVenom	NA
scaffold-mi7	10872178	10872282	intergenic|scaffold-mi7:10872178-10872282	intergenic	1.57203	crovir-transcript-1591	10871424	19.604576	0.636181	TRUE	806	FALSE	0.123436	0.123436	0.063163	0.063163	0.001229	0.064392	0.101226	0.050346	0.194045	0.066788	NA	NonVenom	NA
scaffold-mi7	10873289	10873450	intergenic|scaffold-mi7:10873289-10873450	intergenic	1.682174	crovir-transcript-1591	10871424	19.604576	0.636181	TRUE	1945.5	FALSE	0.123436	0.123436	0.063163	0.063163	0.001229	0.064392	0.108319	0.053874	0.207641	0.071468	NA	NonVenom	NA
scaffold-mi7	10880760	10880944	intergenic|scaffold-mi7:10880760-10880944	intergenic	2.795026	crovir-transcript-1590	10878828	103.520473	0.530667	TRUE	2024	FALSE	0.123436	0.123436	0.058805	0.058805	0.001229	0.060035	0.167798	0.071735	0.345007	0.116625	NA	NonVenom	NA
scaffold-mi7	11081958	11082449	intergenic|scaffold-mi7:11081958-11082449	intergenic	10.527594	crovir-transcript-1587	10958970	20.26912	0.490132	TRUE	123233.5	FALSE	0.007598	0.007598	0.008092	0.008092	0.001229	0.009322	0.098135	0.057366	0.079986	0.03251	NA	NonVenom	NA
scaffold-mi7	11081958	11082449	intergenic|scaffold-mi7:11081958-11082449	intergenic	10.527594	crovir-transcript-1605	11080528	95.854015	0.743183	TRUE	1675.5	FALSE	0.123436	0.123436	0.057373	0.057373	0.001229	0.058603	0.616944	0.162085	1.299485	0.209531	NA	NonVenom	NA
scaffold-mi7	11085051	11085367	intergenic|scaffold-mi7:11085051-11085367	intergenic	11.447578	crovir-transcript-1605	11080528	95.854015	0.743183	TRUE	4681	FALSE	0.123436	0.123436	0.045005	0.045005	0.001229	0.046234	0.529266	0.13905	1.413044	0.227841	NA	NonVenom	NA
scaffold-mi7	11085051	11085367	intergenic|scaffold-mi7:11085051-11085367	intergenic	11.447578	crovir-transcript-1611	11113238	28.765238	0.623732	TRUE	28029	FALSE	0.027554	0.027554	0.014517	0.014517	0.001229	0.015746	0.180251	0.065669	0.31543	0.059454	NA	NonVenom	NA
scaffold-mi7	11085051	11085367	intergenic|scaffold-mi7:11085051-11085367	intergenic	11.447578	crovir-transcript-1606	11131024	69.066158	0.842473	TRUE	45815	FALSE	0.01797	0.01797	0.016265	0.016265	0.001229	0.017495	0.20027	0.056891	0.205708	0.042838	NA	NonVenom	NA
scaffold-mi7	11085051	11085367	intergenic|scaffold-mi7:11085051-11085367	intergenic	11.447578	crovir-transcript-1601	11131277	36.42828	0.79966	TRUE	46068	FALSE	0.017884	0.017884	0.016265	0.016265	0.001229	0.017495	0.20027	0.056891	0.204724	0.042806	NA	NonVenom	NA
scaffold-mi7	11085051	11085367	intergenic|scaffold-mi7:11085051-11085367	intergenic	11.447578	crovir-transcript-1602	11141716	54.65209	0.789944	TRUE	56507	FALSE	0.014972	0.014972	0.018435	0.018435	0.001229	0.019665	0.225112	0.084201	0.171396	0.041765	NA	NonVenom	NA
scaffold-mi7	11089361	11089950	intergenic|scaffold-mi7:11089361-11089950	intergenic	14.053993	crovir-transcript-1590	10878828	103.520473	0.530667	TRUE	210827.5	FALSE	0.004762	0.004762	0.007306	0.007306	0.001229	0.008535	0.119953	0.05128	0.066927	0.022624	NA	NonVenom	NA
scaffold-mi7	11089361	11089950	intergenic|scaffold-mi7:11089361-11089950	intergenic	14.053993	crovir-transcript-1605	11080528	95.854015	0.743183	TRUE	9127.5	FALSE	0.073126	0.073126	0.045005	0.045005	0.001229	0.046234	0.649771	0.170709	1.027717	0.165711	NA	NonVenom	NA
scaffold-mi7	11089361	11089950	intergenic|scaffold-mi7:11089361-11089950	intergenic	14.053993	crovir-transcript-1611	11113238	28.765238	0.623732	TRUE	23582.5	FALSE	0.032022	0.032022	0.014517	0.014517	0.001229	0.015746	0.221292	0.080621	0.450041	0.084826	NA	NonVenom	NA
scaffold-mi7	11089361	11089950	intergenic|scaffold-mi7:11089361-11089950	intergenic	14.053993	crovir-transcript-1606	11131024	69.066158	0.842473	TRUE	41368.5	FALSE	0.019639	0.019639	0.016265	0.016265	0.001229	0.017495	0.245868	0.069844	0.276	0.057476	NA	NonVenom	NA
scaffold-mi7	11089361	11089950	intergenic|scaffold-mi7:11089361-11089950	intergenic	14.053993	crovir-transcript-1601	11131277	36.42828	0.79966	TRUE	41621.5	FALSE	0.019535	0.019535	0.016265	0.016265	0.001229	0.017495	0.245868	0.069844	0.27454	0.057404	NA	NonVenom	NA
scaffold-mi7	11089361	11089950	intergenic|scaffold-mi7:11089361-11089950	intergenic	14.053993	crovir-transcript-1602	11141716	54.65209	0.789944	TRUE	52060.5	FALSE	0.016079	0.016079	0.018435	0.018435	0.001229	0.019665	0.276366	0.103372	0.22597	0.055063	NA	NonVenom	NA
scaffold-mi7	11115840	11116114	intergenic|scaffold-mi7:11115840-11116114	intergenic	4.312843	crovir-transcript-1611	11113238	28.765238	0.623732	TRUE	2739	FALSE	0.123436	0.123436	0.0511	0.0511	0.001229	0.05233	0.225689	0.082223	0.53236000000000006	0.100343	NA	NonVenom	NA
scaffold-mi7	11193570	11194431	genic|scaffold-mi7:11193570-11194431	genic	22.105166	crovir-transcript-1591	10871424	19.604576	0.636181	TRUE	322576.5	FALSE	0.003289	0.003289	0.004117	0.004117	0.001229	0.005346	0.118175	0.058776	0.072712	0.025027	NA	NonVenom	NA
scaffold-mi7	11193570	11194431	genic|scaffold-mi7:11193570-11194431	genic	22.105166	crovir-transcript-1595	11195500	80.468507	0.803668	TRUE	1499.5	FALSE	0.123436	0.123436	0.041656	0.041656	0.001229	0.042885	0.947977	0.329766	2.728574	0.475543	NA	NonVenom	NA
scaffold-mi7	11193570	11194431	genic|scaffold-mi7:11193570-11194431	genic	22.105166	crovir-transcript-1610	11258820	28.358258	0.577792	TRUE	64819.5	FALSE	0.013287	0.013287	0.004571	0.004571	0.001229	0.005801	0.128221	0.067894	0.293715	0.098818	NA	NonVenom	NA
scaffold-mi7	11193570	11194431	genic|scaffold-mi7:11193570-11194431	genic	22.105166	crovir-transcript-1597	11262570	21.623241	0.635331	TRUE	68569.5	FALSE	0.012653	0.012653	0.004103	0.004103	0.001229	0.005332	0.117875	0.061291	0.279689	0.094471	NA	NonVenom	NA
scaffold-mi7	11193570	11194431	genic|scaffold-mi7:11193570-11194431	genic	22.105166	crovir-transcript-1625	11803336	57.818600000000004	0.611951	TRUE	609335.5	FALSE	0.001891	0.001891	0.00391	0.00391	0.001229	0.005139	0.113594	0.057597	0.041811	0.012548	NA	NonVenom	NA
scaffold-mi7	11212373	11213017	intergenic|scaffold-mi7:11212373-11213017	intergenic	8.122545	crovir-transcript-1598	11224008	39.051393	0.751078	TRUE	11313	FALSE	0.06067	0.06067	0.036072	0.036072	0.001229	0.037302	0.302985	0.123612	0.492796	0.117631	NA	NonVenom	NA
scaffold-mi7	11212373	11213017	intergenic|scaffold-mi7:11212373-11213017	intergenic	8.122545	crovir-transcript-1593	11277549	18.825578	0.764013	TRUE	64854	FALSE	0.013281	0.013281	0.012149	0.012149	0.001229	0.013378	0.108666	0.051895	0.107875	0.035073	NA	NonVenom	NA
scaffold-mi7	11214214	11214626	intergenic|scaffold-mi7:11214214-11214626	intergenic	5.073622	crovir-transcript-1598	11224008	39.051393	0.751078	TRUE	9588	FALSE	0.070061	0.070061	0.036072	0.036072	0.001229	0.037302	0.189255	0.077212	0.355465	0.08485	NA	NonVenom	NA
scaffold-mi7	11295724	11296121	intergenic|scaffold-mi7:11295724-11296121	intergenic	12.6629	crovir-transcript-1593	11277549	18.825578	0.764013	TRUE	18373.5	FALSE	0.039788	0.039788	0.007241	0.007241	0.001229	0.008471	0.107263	0.051225	0.503834	0.163809	NA	NonVenom	NA
