chr	start	end	name	class	activity_base	TargetGene	TargetGeneTSS	TargetGeneExpression	TargetGenePromoterActivityQuantile	TargetGeneIsExpressed	distance	isSelfPromoter	powerlaw_contact	powerlaw_contact_reference	hic_contact	hic_contact_pl_scaled	hic_pseudocount	hic_contact_pl_scaled_adj	ABC.Score.Numerator	ABC.Score	powerlaw.Score.Numerator	powerlaw.Score	CellType	geneType	newID3
scaffold-ma5	291493	291717	intergenic|scaffold-ma5:291493-291717	intergenic	1.796878	crovir-transcript-10102	303025	134.971221	0.338526	TRUE	11420	FALSE	0.060175	0.060175	0.025927	0.025927	0.001229	0.027156	0.048796	0.050364	0.108128	0.070994	NA	NonVenom	NA
scaffold-ma5	294350	294592	intergenic|scaffold-ma5:294350-294592	intergenic	1.938855	crovir-transcript-10102	303025	134.971221	0.338526	TRUE	8554	FALSE	0.077373	0.077373	0.025927	0.025927	0.001229	0.027156	0.052651	0.054344	0.150015	0.098496	NA	NonVenom	NA
scaffold-ma5	300817	301094	intergenic|scaffold-ma5:300817-301094	intergenic	2.413472	crovir-transcript-10109	280164	101.540925	0.520496	TRUE	20791.5	FALSE	0.035731	0.035731	0.030912	0.030912	0.001229	0.032142	0.077573	0.072256	0.086235	0.061168	NA	NonVenom	NA
scaffold-ma5	300817	301094	intergenic|scaffold-ma5:300817-301094	intergenic	2.413472	crovir-transcript-10102	303025	134.971221	0.338526	TRUE	2069.5	FALSE	0.123436	0.123436	0.105975	0.105975	0.001229	0.107204	0.258733	0.26705	0.297909	0.195599	NA	NonVenom	NA
scaffold-ma5	550918	551415	intergenic|scaffold-ma5:550918-551415	intergenic	5.156462	crovir-transcript-10108	543497	440.178367	0.365823	TRUE	7669.5	FALSE	0.085079	0.085079	0.017569	0.017569	0.001229	0.018798	0.096932	0.218391	0.438709	0.319387	NA	NonVenom	NA
scaffold-ma5	552444	552635	intergenic|scaffold-ma5:552444-552635	intergenic	1.388202	crovir-transcript-10108	543497	440.178367	0.365823	TRUE	9042.5	FALSE	0.073724	0.073724	0.017569	0.017569	0.001229	0.018798	0.026096	0.058794	0.102344	0.074508	NA	NonVenom	NA
scaffold-ma5	765491	766203	intergenic|scaffold-ma5:765491-766203	intergenic	7.795452	crovir-transcript-10114	593762	132.90238	0.738264	TRUE	172085	FALSE	0.005682	0.005682	0.005388	0.005388	0.001229	0.006617	0.051582	0.068067	0.044296	0.031639	NA	NonVenom	NA
scaffold-ma5	2926715	2927214	intergenic|scaffold-ma5:2926715-2927214	intergenic	14.269395	crovir-transcript-10130	2953147	132.506658	0.637305	TRUE	26182.5	FALSE	0.029237	0.029237	0.005582	0.005582	0.001229	0.006811	0.097192	0.156948	0.417199	0.265093	NA	NonVenom	NA
scaffold-ma5	2950877	2951083	genic|scaffold-ma5:2950877-2951083	genic	0.681441	crovir-transcript-10130	2953147	132.506658	0.637305	TRUE	2167	FALSE	0.123436	0.123436	0.083706	0.083706	0.001229	0.084936	0.057879	0.093464	0.084114	0.053447	NA	NonVenom	NA
scaffold-ma5	6953839	6954636	intergenic|scaffold-ma5:6953839-6954636	intergenic	10.115446	crovir-transcript-10185	6958416	271.492808	0.537105	TRUE	4178.5	FALSE	0.123436	0.123436	0.035995	0.035995	0.001229	0.037225	0.376544	0.147749	1.248611	0.364564	NA	NonVenom	NA
scaffold-ma5	6963497	6963715	intergenic|scaffold-ma5:6963497-6963715	intergenic	2.210093	crovir-transcript-10185	6958416	271.492808	0.537105	TRUE	5190	FALSE	0.119496	0.119496	0.214153	0.214153	0.001229	0.215382	0.476014	0.18678	0.264097	0.07711	NA	NonVenom	NA
scaffold-ma5	6963835	6964081	intergenic|scaffold-ma5:6963835-6964081	intergenic	6.212374	crovir-transcript-10185	6958416	271.492808	0.537105	TRUE	5542	FALSE	0.112866	0.112866	0.214153	0.214153	0.001229	0.215382	1.338032	0.525021	0.701166	0.204724	NA	NonVenom	NA
scaffold-ma5	9485167	9485816	intergenic|scaffold-ma5:9485167-9485816	intergenic	17.567365	crovir-transcript-10216	9410006	294.507925	0.911338	TRUE	75485.5	FALSE	0.011638	0.011638	0.002181	0.002181	0.001229	0.00341	0.059908	0.070276	0.204448	0.067279	NA	NonVenom	NA
scaffold-ma5	9485167	9485816	intergenic|scaffold-ma5:9485167-9485816	intergenic	17.567365	crovir-transcript-10217	9515881	800.57038	0.986518	TRUE	30389.5	FALSE	0.025683	0.025683	0.011665	0.011665	0.001229	0.012894	0.226519	0.076248	0.451176	0.11737	NA	NonVenom	NA
scaffold-ma5	12191079	12191209	intergenic|scaffold-ma5:12191079-12191209	intergenic	1.67699	crovir-transcript-10245	12190083	327.351719	0.656829	TRUE	1061	FALSE	0.123436	0.123436	0.159725	0.159725	0.001229	0.160954	0.269918	0.215689	0.207001	0.118668	NA	NonVenom	NA
scaffold-ma5	14225267	14225808	intergenic|scaffold-ma5:14225267-14225808	intergenic	7.017032	crovir-transcript-10265	14217117	220.593452	0.133935	TRUE	8420.5	FALSE	0.078439	0.078439	0.009008	0.009008	0.001229	0.010238	0.071838	0.089469	0.55041	0.406193	NA	NonVenom	NA
scaffold-ma5	14917460	14917731	intergenic|scaffold-ma5:14917460-14917731	intergenic	2.508263	crovir-transcript-10272	14919802	142.443598	0.76626	TRUE	2206.5	FALSE	0.123436	0.123436	0.052225	0.052225	0.001229	0.053454	0.134076	0.10881299999999999	0.30961	0.125356	NA	NonVenom	NA
scaffold-ma5	15411822	15412268	intergenic|scaffold-ma5:15411822-15412268	intergenic	140.399537	crovir-transcript-10265	14217117	220.593452	0.133935	TRUE	1194928	FALSE	0.001053	0.001053	0	0	0.001053	0.001053	0.147809	0.184085	0.147809	0.10908	NA	NonVenom	NA
scaffold-ma5	15411822	15412268	intergenic|scaffold-ma5:15411822-15412268	intergenic	140.399537	crovir-transcript-10272	14919802	142.443598	0.76626	TRUE	492243	FALSE	0.002277	0.002277	0	0	0.001229	0.001229	0.172579	0.14006	0.319735	0.129456	NA	NonVenom	NA
scaffold-ma5	15411822	15412268	intergenic|scaffold-ma5:15411822-15412268	intergenic	140.399537	crovir-transcript-10283	15792400	275.55986	0.560879	TRUE	380355	FALSE	0.00285	0.00285	0	0	0.001229	0.001229	0.172579	0.198504	0.400149	0.207761	NA	NonVenom	NA
scaffold-ma5	15411822	15412268	intergenic|scaffold-ma5:15411822-15412268	intergenic	140.399537	crovir-transcript-10288	15972097	129.654656	0.935629	TRUE	560052	FALSE	0.002035	0.002035	0	0	0.001229	0.001229	0.172579	0.086774	0.285777	0.097618	NA	NonVenom	NA
scaffold-ma5	15799382	15799791	intergenic|scaffold-ma5:15799382-15799791	intergenic	5.272061	crovir-transcript-10283	15792400	275.55986	0.560879	TRUE	7186.5	FALSE	0.090032	0.090032	0.009753	0.009753	0.001229	0.010982	0.057899	0.066597	0.474656	0.246446	NA	NonVenom	NA
scaffold-ma5	21061688	21062498	intergenic|scaffold-ma5:21061688-21062498	intergenic	20.052524	crovir-transcript-10302	20895896	238.289485	0.674197	TRUE	166197	FALSE	0.005857	0.005857	0	0	0.001229	0.001229	0.024648	0.053842	0.117448	0.162721	NA	NonVenom	NA
scaffold-ma5	21201691	21202586	intergenic|scaffold-ma5:21201691-21202586	intergenic	19.247025	crovir-transcript-10302	20895896	238.289485	0.674197	TRUE	306242.5	FALSE	0.003441	0.003441	0	0	0.001229	0.001229	0.023658	0.051679	0.066238	0.091771	NA	NonVenom	NA
scaffold-ma5	22491896	22492659	intergenic|scaffold-ma5:22491896-22492659	intergenic	31.703507	crovir-transcript-10302	20895896	238.289485	0.674197	TRUE	1596381.5	FALSE	8.18e-4	8.18e-4	0	0	8.18e-4	8.18e-4	0.025942	0.056667	0.025942	0.035942	NA	NonVenom	NA
scaffold-ma5	22491896	22492659	intergenic|scaffold-ma5:22491896-22492659	intergenic	31.703507	crovir-transcript-10333	22637707	113.572183	0.803304	TRUE	145429.5	FALSE	0.006578	0.006578	0	0	0.001229	0.001229	0.03897	0.052009	0.208554	0.190207	NA	NonVenom	NA
scaffold-ma5	22630301	22630505	genic|scaffold-ma5:22630301-22630505	genic	0.586755	crovir-transcript-10333	22637707	113.572183	0.803304	TRUE	7304	FALSE	0.088771	0.088771	0.06359	0.06359	0.001229	0.064819	0.038033	0.050758	0.052087	0.047505	NA	NonVenom	NA
scaffold-ma5	25884824	25885669	intergenic|scaffold-ma5:25884824-25885669	intergenic	180.741712	crovir-transcript-10302	20895896	238.289485	0.674197	TRUE	4989350.5	FALSE	3.04e-4	3.04e-4	0	0	3.04e-4	3.04e-4	0.054876	0.11987	0.054876	0.076029	NA	NonVenom	NA
scaffold-ma5	25884824	25885669	intergenic|scaffold-ma5:25884824-25885669	intergenic	180.741712	crovir-transcript-10333	22637707	113.572183	0.803304	TRUE	3247539.5	FALSE	4.41e-4	4.41e-4	0	0	4.41e-4	4.41e-4	0.079731	0.106408	0.079731	0.072717	NA	NonVenom	NA
scaffold-ma5	25884824	25885669	intergenic|scaffold-ma5:25884824-25885669	intergenic	180.741712	crovir-transcript-10396	29533291	103.957564	0.885104	TRUE	3648044.5	FALSE	3.99e-4	3.99e-4	0	0	3.99e-4	3.99e-4	0.072059	0.081485	0.072059	0.037179	NA	NonVenom	NA
scaffold-ma5	29520575	29521128	genic|scaffold-ma5:29520575-29521128	genic	6.535546	crovir-transcript-10396	29533291	103.957564	0.885104	TRUE	12439.5	FALSE	0.055861	0.055861	0.00573	0.00573	0.001229	0.006959	0.045482	0.051432	0.365085	0.188369	NA	NonVenom	NA
scaffold-ma5	33638660	33639217	intergenic|scaffold-ma5:33638660-33639217	intergenic	8.6074560000000009	crovir-transcript-10420	33650219	455.364555	0.962895	TRUE	11280.5	FALSE	0.060822	0.060822	0.014465	0.014465	0.001229	0.015694	0.135085	0.075998	0.523525	0.21858	NA	NonVenom	NA
scaffold-ma5	33652236	33652415	genic|scaffold-ma5:33652236-33652415	genic	1.094822	crovir-transcript-10420	33650219	455.364555	0.962895	TRUE	2106.5	FALSE	0.123436	0.123436	0.108742	0.108742	0.001229	0.109971	0.120399	0.067736	0.135141	0.056423	NA	NonVenom	NA
scaffold-ma5	35894511	35895203	intergenic|scaffold-ma5:35894511-35895203	intergenic	43.462962	crovir-transcript-10448	36276040	219.735847	0.651424	TRUE	381183	FALSE	0.002845	0.002845	0.003834	0.003834	0.001229	0.005063	0.220054	0.06533	0.123638	0.027662	NA	NonVenom	NA
scaffold-ma5	36271480	36272089	intergenic|scaffold-ma5:36271480-36272089	intergenic	23.083277	crovir-transcript-10448	36276040	219.735847	0.651424	TRUE	4255.5	FALSE	0.123436	0.123436	0.101433	0.101433	0.001229	0.102662	2.369779	0.703546	2.849309	0.637475	NA	NonVenom	NA
scaffold-ma5	46827934	46828354	genic|scaffold-ma5:46827934-46828354	genic	6.202146	crovir-transcript-10543	46840089	122.447824	0.801846	TRUE	11945	FALSE	0.057868	0.057868	0.023933	0.023933	0.001229	0.025162	0.156058	0.056158	0.358905	0.082361	NA	NonVenom	NA
scaffold-ma5	46843575	46843964	intergenic|scaffold-ma5:46843575-46843964	intergenic	5.84146	crovir-transcript-10543	46840089	122.447824	0.801846	TRUE	3680.5	FALSE	0.123436	0.123436	0.141279	0.141279	0.001229	0.142508	0.832456	0.299562	0.721047	0.165465	NA	NonVenom	NA
scaffold-ma5	48567583	48568135	intergenic|scaffold-ma5:48567583-48568135	intergenic	18.820867	crovir-transcript-10618	51519504	214.107579	0.642193	TRUE	2951645	FALSE	4.79e-4	4.79e-4	0.00298	0.00298	4.79e-4	0.00346	0.065115	0.050869	0.009022	0.004541	NA	NonVenom	NA
scaffold-ma5	50342962	50343422	intergenic|scaffold-ma5:50342962-50343422	intergenic	6.120271	crovir-transcript-10600	50351434	113.662809	0.687618	TRUE	8242	FALSE	0.079915	0.079915	0.031071	0.031071	0.001229	0.032301	0.197688	0.107765	0.4891	0.191485	NA	NonVenom	NA
scaffold-ma5	50353014	50353389	genic|scaffold-ma5:50353014-50353389	genic	3.975049	crovir-transcript-10600	50351434	113.662809	0.687618	TRUE	1767.5	FALSE	0.123436	0.123436	0.083734	0.083734	0.001229	0.084963	0.337732	0.184106	0.490664	0.192098	NA	NonVenom	NA
scaffold-ma5	51514314	51514592	intergenic|scaffold-ma5:51514314-51514592	intergenic	1.391334	crovir-transcript-10618	51519504	214.107579	0.642193	TRUE	5051	FALSE	0.122351	0.122351	0.253613	0.253613	0.001229	0.254842	0.354571	0.276997	0.170231	0.085683	NA	NonVenom	NA
scaffold-ma5	53952768	53953299	genic|scaffold-ma5:53952768-53953299	genic	8.049639	crovir-transcript-10672	53952037	412.291185	0.996903	TRUE	996.5	FALSE	0.123436	0.123436	0.065509	0.065509	0.001229	0.066738	0.537218	0.162235	0.993616	0.185727	NA	NonVenom	NA
scaffold-ma5	56036647	56037168	genic|scaffold-ma5:56036647-56037168	genic	8.357386	crovir-transcript-10690	56011874	115.673042	0.290035	TRUE	25033.5	FALSE	0.030401	0.030401	0.025091	0.025091	0.001229	0.026321	0.219971	0.189151	0.254076	0.162469	NA	NonVenom	NA
scaffold-ma5	56608479	56609251	intergenic|scaffold-ma5:56608479-56609251	intergenic	26.598299	crovir-transcript-10709	56864794	303.856217	0.910488	TRUE	255929	FALSE	0.004023	0.004023	0.010993	0.010993	0.001229	0.012222	0.32508	0.18368	0.107006	0.034039	NA	NonVenom	NA
scaffold-ma5	58057447	58057858	intergenic|scaffold-ma5:58057447-58057858	intergenic	8.642409	crovir-transcript-10731	58036488	184.303466	0.337129	TRUE	21164.5	FALSE	0.035182	0.035182	0.009706	0.009706	0.001229	0.010935	0.094506	0.071332	0.30406	0.124766	NA	NonVenom	NA
scaffold-ma5	58058190	58058643	intergenic|scaffold-ma5:58058190-58058643	intergenic	16.078759	crovir-transcript-10731	58036488	184.303466	0.337129	TRUE	21928.5	FALSE	0.034114	0.034114	0.009706	0.009706	0.001229	0.010935	0.175824	0.13271	0.548503	0.22507	NA	NonVenom	NA
scaffold-ma5	58062710	58063223	intergenic|scaffold-ma5:58062710-58063223	intergenic	10.113617	crovir-transcript-10731	58036488	184.303466	0.337129	TRUE	26478.5	FALSE	0.028953	0.028953	0.01437	0.01437	0.001229	0.0156	0.157767	0.119081	0.292817	0.120153	NA	NonVenom	NA
scaffold-ma5	58063984	58064386	intergenic|scaffold-ma5:58063984-58064386	intergenic	7.666216	crovir-transcript-10731	58036488	184.303466	0.337129	TRUE	27697	FALSE	0.027841	0.027841	0.01437	0.01437	0.001229	0.0156	0.119589	0.090265	0.213438	0.087581	NA	NonVenom	NA
scaffold-ma5	61451156	61451925	intergenic|scaffold-ma5:61451156-61451925	intergenic	28.426259	crovir-transcript-10753	61476350	350.552664	0.469059	TRUE	24809.5	FALSE	0.03064	0.03064	0.007273	0.007273	0.001229	0.008502	0.241674	0.15211	0.87098	0.258243	NA	NonVenom	NA
scaffold-ma5	61451156	61451925	intergenic|scaffold-ma5:61451156-61451925	intergenic	28.426259	crovir-transcript-10755	61700485	164.018209	0.86397	TRUE	248944.5	FALSE	0.004121	0.004121	0.003927	0.003927	0.001229	0.005156	0.146574	0.130136	0.117147	0.073388	NA	NonVenom	NA
scaffold-ma5	61458821	61459435	intergenic|scaffold-ma5:61458821-61459435	intergenic	6.250797	crovir-transcript-10753	61476350	350.552664	0.469059	TRUE	17222	FALSE	0.042093	0.042093	0.013192	0.013192	0.001229	0.014421	0.090143	0.056736	0.263113	0.078012	NA	NonVenom	NA
scaffold-ma5	61478989	61479343	genic|scaffold-ma5:61478989-61479343	genic	3.64955	crovir-transcript-10753	61476350	350.552664	0.469059	TRUE	2816	FALSE	0.123436	0.123436	0.109912	0.109912	0.001229	0.111141	0.405615	0.255294	0.450486	0.133568	NA	NonVenom	NA
scaffold-ma5	61701563	61701897	intergenic|scaffold-ma5:61701563-61701897	intergenic	1.961735	crovir-transcript-10755	61700485	164.018209	0.86397	TRUE	1245	FALSE	0.123436	0.123436	0.05717	0.05717	0.001229	0.058399	0.114564	0.101716	0.242149	0.151698	NA	NonVenom	NA
scaffold-ma5	61906388	61906670	intergenic|scaffold-ma5:61906388-61906670	intergenic	1.161703	crovir-transcript-10759	61903833	153.341038	0.208538	TRUE	2696	FALSE	0.123436	0.123436	0.085204	0.085204	0.001229	0.086433	0.10041	0.101189	0.143396	0.089411	NA	NonVenom	NA
scaffold-ma5	61928442	61929244	intergenic|scaffold-ma5:61928442-61929244	intergenic	17.545255	crovir-transcript-10755	61700485	164.018209	0.86397	TRUE	228358	FALSE	0.004442	0.004442	0.003364	0.003364	0.001229	0.004593	0.080594	0.071556	0.077944	0.048829	NA	NonVenom	NA
scaffold-ma5	61928442	61929244	intergenic|scaffold-ma5:61928442-61929244	intergenic	17.545255	crovir-transcript-10759	61903833	153.341038	0.208538	TRUE	25010	FALSE	0.030426	0.030426	0.01251	0.01251	0.001229	0.013739	0.241057	0.242925	0.533835	0.332859	NA	NonVenom	NA
scaffold-ma5	61945857	61946472	intergenic|scaffold-ma5:61945857-61946472	intergenic	9.862728	crovir-transcript-10759	61903833	153.341038	0.208538	TRUE	42331.5	FALSE	0.019249	0.019249	0.004423	0.004423	0.001229	0.005652	0.055748	0.05618	0.189851	0.118377	NA	NonVenom	NA
scaffold-ma5	67339241	67339467	intergenic|scaffold-ma5:67339241-67339467	intergenic	2.827674	crovir-transcript-10814	67338280	554.074231	0.495051	TRUE	1074	FALSE	0.123436	0.123436	0.093371	0.093371	0.001229	0.0946	0.267499	0.200415	0.349037	0.15586	NA	NonVenom	NA
scaffold-ma5	67339923	67340130	intergenic|scaffold-ma5:67339923-67340130	intergenic	2.965689	crovir-transcript-10814	67338280	554.074231	0.495051	TRUE	1746.5	FALSE	0.123436	0.123436	0.044152	0.044152	0.001229	0.045382	0.134587	0.100835	0.366073	0.163468	NA	NonVenom	NA
scaffold-ma5	70030709	70031120	intergenic|scaffold-ma5:70030709-70031120	intergenic	8.433267	crovir-transcript-10849	69980698	951.171604	0.978442	TRUE	50216.5	FALSE	0.016591	0.016591	0.008031	0.008031	0.001229	0.00926	0.078095	0.051922	0.139918	0.036108	NA	NonVenom	NA
scaffold-ma5	70083013	70083359	intergenic|scaffold-ma5:70083013-70083359	intergenic	67.719428	crovir-transcript-10849	69980698	951.171604	0.978442	TRUE	102488	FALSE	0.008919	0.008919	0	0	0.001229	0.001229	0.08324	0.055343	0.604012	0.155874	NA	NonVenom	NA
scaffold-ma5	70083013	70083359	intergenic|scaffold-ma5:70083013-70083359	intergenic	67.719428	crovir-transcript-10860	71018296	103.24909	0.480081	TRUE	935110	FALSE	0.001303	0.001303	0	0	0.001229	0.001229	0.08324	0.128403	0.088244	0.090801	NA	NonVenom	NA
scaffold-ma5	70178219	70179022	intergenic|scaffold-ma5:70178219-70179022	intergenic	31.525964	crovir-transcript-10849	69980698	951.171604	0.978442	TRUE	197922.5	FALSE	0.005031	0.005031	0.004686	0.004686	0.001229	0.005916	0.186495	0.123992	0.158612	0.040932	NA	NonVenom	NA
scaffold-ma5	70178219	70179022	intergenic|scaffold-ma5:70178219-70179022	intergenic	31.525964	crovir-transcript-10860	71018296	103.24909	0.480081	TRUE	839675.5	FALSE	0.001431	0.001431	0	0	0.001229	0.001229	0.038752	0.059777	0.045114	0.046422	NA	NonVenom	NA
scaffold-ma5	76004541	76005163	genic|scaffold-ma5:76004541-76005163	genic	9.024818	crovir-transcript-10895	76096351	162.508568	0.667578	TRUE	91499	FALSE	0.009844	0.009844	0.005277	0.005277	0.001229	0.006506	0.058718	0.057407	0.088843	0.041039	NA	NonVenom	NA
scaffold-ma5	76086761	76087432	intergenic|scaffold-ma5:76086761-76087432	intergenic	9.967664	crovir-transcript-10895	76096351	162.508568	0.667578	TRUE	9254.5	FALSE	0.072253	0.072253	0.020869	0.020869	0.001229	0.022098	0.220266	0.215348	0.72019	0.332678	NA	NonVenom	NA
scaffold-ma5	76093887	76094167	intergenic|scaffold-ma5:76093887-76094167	intergenic	1.575258	crovir-transcript-10895	76096351	162.508568	0.667578	TRUE	2324	FALSE	0.123436	0.123436	0.037839	0.037839	0.001229	0.039068	0.061543	0.060169	0.194444	0.08982	NA	NonVenom	NA
scaffold-ma5	83070201	83071993	intergenic|scaffold-ma5:83070201-83071993	intergenic	33.978082	crovir-transcript-10937	81677957	211.90007	0.778709	TRUE	1393140	FALSE	9.21e-4	9.21e-4	0	0	9.21e-4	9.21e-4	0.0313	0.05179	0.0313	0.023036	NA	NonVenom	NA
scaffold-ma5	83070201	83071993	intergenic|scaffold-ma5:83070201-83071993	intergenic	33.978082	crovir-transcript-10951	83348448	2025.946832	0.390417	TRUE	277351	FALSE	0.003751	0.003751	0	0	0.001229	0.001229	0.041766	0.11943	0.127463	0.178023	NA	NonVenom	NA
scaffold-ma5	83070201	83071993	intergenic|scaffold-ma5:83070201-83071993	intergenic	33.978082	crovir-transcript-10980	85679184	118.427668	0.076243	TRUE	2608087	FALSE	5.34e-4	5.34e-4	0	0	5.34e-4	5.34e-4	0.018139	0.060028	0.018139	0.022686	NA	NonVenom	NA
scaffold-ma5	83070201	83071993	intergenic|scaffold-ma5:83070201-83071993	intergenic	33.978082	crovir-transcript-10977	85684051	375.349742	0.503188	TRUE	2612954	FALSE	5.33e-4	5.33e-4	0	0	5.33e-4	5.33e-4	0.01811	0.056987	0.01811	0.023462	NA	NonVenom	NA
scaffold-ma5	85665265	85665455	intergenic|scaffold-ma5:85665265-85665455	intergenic	2.789504	crovir-transcript-10979	85668095	183.500956	0.574361	TRUE	2735	FALSE	0.123436	0.123436	0.112313	0.112313	0.001229	0.113543	0.316728	0.402098	0.344325	0.343942	NA	NonVenom	NA
scaffold-ma5	85888361	85889056	intergenic|scaffold-ma5:85888361-85889056	intergenic	15.332976	crovir-transcript-10979	85668095	183.500956	0.574361	TRUE	220613.5	FALSE	0.004578	0.004578	0.005965	0.005965	0.001229	0.007194	0.110304	0.140035	0.070192	0.070114	NA	NonVenom	NA
scaffold-ma5	85888361	85889056	intergenic|scaffold-ma5:85888361-85889056	intergenic	15.332976	crovir-transcript-10980	85679184	118.427668	0.076243	TRUE	209524.5	FALSE	0.004788	0.004788	0	0	0.001229	0.001229	0.018847	0.062371	0.073413	0.091813	NA	NonVenom	NA
scaffold-ma5	85888361	85889056	intergenic|scaffold-ma5:85888361-85889056	intergenic	15.332976	crovir-transcript-10977	85684051	375.349742	0.503188	TRUE	204657.5	FALSE	0.004887	0.004887	0	0	0.001229	0.001229	0.018847	0.059308	0.074929	0.097075	NA	NonVenom	NA
scaffold-ma5	85888361	85889056	intergenic|scaffold-ma5:85888361-85889056	intergenic	15.332976	crovir-transcript-10987	85887569	105.486457	0.84812	TRUE	1139.5	FALSE	0.123436	0.123436	0.131528	0.131528	0.001229	0.13275700000000001	2.035566	0.623474	1.892642	0.55537	NA	NonVenom	NA
scaffold-ma5	86037181	86037861	intergenic|scaffold-ma5:86037181-86037861	intergenic	31.389634	crovir-transcript-10975	85441213	102.54312	0.774215	TRUE	596308	FALSE	0.001927	0.001927	0	0	0.001229	0.001229	0.038584	0.05873	0.060499	0.062104	NA	NonVenom	NA
scaffold-ma5	86037181	86037861	intergenic|scaffold-ma5:86037181-86037861	intergenic	31.389634	crovir-transcript-10980	85679184	118.427668	0.076243	TRUE	358337	FALSE	0.003002	0.003002	0	0	0.001229	0.001229	0.038584	0.127686	0.094226	0.117844	NA	NonVenom	NA
scaffold-ma5	86037181	86037861	intergenic|scaffold-ma5:86037181-86037861	intergenic	31.389634	crovir-transcript-10977	85684051	375.349742	0.503188	TRUE	353470	FALSE	0.003038	0.003038	0	0	0.001229	0.001229	0.038584	0.121415	0.095354	0.12353600000000001	NA	NonVenom	NA
scaffold-ma5	86037181	86037861	intergenic|scaffold-ma5:86037181-86037861	intergenic	31.389634	crovir-transcript-11012	86977679	118.538987	0.505799	TRUE	940158	FALSE	0.001297	0.001297	0	0	0.001229	0.001229	0.038584	0.105483	0.040712	0.066828	NA	NonVenom	NA
scaffold-ma5	86945342	86945439	intergenic|scaffold-ma5:86945342-86945439	intergenic	4.861692	crovir-transcript-11012	86977679	118.538987	0.505799	TRUE	32288.5	FALSE	0.024363	0.024363	0.006903	0.006903	0.001229	0.008132	0.039537	0.108088	0.118447	0.194429	NA	NonVenom	NA
scaffold-ma5	86976746	86976936	genic|scaffold-ma5:86976746-86976936	genic	1.03486	crovir-transcript-11012	86977679	118.538987	0.505799	TRUE	838	FALSE	0.123436	0.123436	0.075906	0.075906	0.001229	0.077135	0.079824	0.218228	0.127739	0.209681	NA	NonVenom	NA
scaffold-mi6	29040	29342	genic|scaffold-mi6:29040-29342	genic	1.523749	crovir-transcript-11419	41106	198.948807	0.624036	TRUE	11915	FALSE	0.057995	0.057995	0.027487	0.027487	0.001229	0.028716	0.043756	0.073081	0.088369	0.041334	NA	NonVenom	NA
scaffold-mi6	48859	49044	genic|scaffold-mi6:48859-49044	genic	0.680109	crovir-transcript-11419	41106	198.948807	0.624036	TRUE	7845.5	FALSE	0.083417	0.083417	0.06952	0.06952	0.001229	0.070749	0.048117	0.080365	0.056732	0.026536	NA	NonVenom	NA
scaffold-mi6	317616	318145	intergenic|scaffold-mi6:317616-318145	intergenic	10.37986	crovir-transcript-11429	420275	591.625471	0.50838	TRUE	102394.5	FALSE	0.008926	0.008926	0.0037	0.0037	0.001229	0.004929	0.051166	0.051955	0.092655	0.041909	NA	NonVenom	NA
scaffold-mi6	944332	945654	intergenic|scaffold-mi6:944332-945654	intergenic	18.67137	crovir-transcript-11429	420275	591.625471	0.50838	TRUE	524718	FALSE	0.002154	0.002154	0.00245	0.00245	0.001229	0.003679	0.068693	0.069752	0.040222	0.018193	NA	NonVenom	NA
scaffold-mi6	1105616	1106203	intergenic|scaffold-mi6:1105616-1106203	intergenic	5.973311	crovir-transcript-11436	1124206	166.63341	0.959981	TRUE	18296.5	FALSE	0.039934	0.039934	0.036733	0.036733	0.001229	0.037962	0.226759	0.074403	0.238537	0.050993	NA	NonVenom	NA
scaffold-mi6	1153093	1153605	genic|scaffold-mi6:1153093-1153605	genic	10.745944	crovir-transcript-11436	1124206	166.63341	0.959981	TRUE	29143	FALSE	0.026636	0.026636	0.018684	0.018684	0.001229	0.019913	0.213986	0.070212	0.286225	0.061187	NA	NonVenom	NA
scaffold-mi6	1153807	1154103	genic|scaffold-mi6:1153807-1154103	genic	8.694034	crovir-transcript-11436	1124206	166.63341	0.959981	TRUE	29749	FALSE	0.026163	0.026163	0.018684	0.018684	0.001229	0.019913	0.173126	0.056805	0.227462	0.048625	NA	NonVenom	NA
scaffold-mi6	3509615	3510818	genic|scaffold-mi6:3509615-3510818	genic	14.977196	crovir-transcript-11466	3521497	183.143672	0.693022	TRUE	11280.5	FALSE	0.060822	0.060822	0.017107	0.017107	0.001229	0.018336	0.274624	0.057411	0.910946	0.15825	NA	NonVenom	NA
scaffold-mi6	3515818	3516187	genic|scaffold-mi6:3515818-3516187	genic	8.342353	crovir-transcript-11466	3521497	183.143672	0.693022	TRUE	5494.5	FALSE	0.113714	0.113714	0.133607	0.133607	0.001229	0.134836	1.124852	0.235154	0.948645	0.164799	NA	NonVenom	NA
scaffold-mi6	3519037	3519330	genic|scaffold-mi6:3519037-3519330	genic	5.820306	crovir-transcript-11466	3521497	183.143672	0.693022	TRUE	2313.5	FALSE	0.123436	0.123436	0.133607	0.133607	0.001229	0.134836	0.784788	0.164062	0.718436	0.124807	NA	NonVenom	NA
scaffold-mi6	3522972	3523194	intergenic|scaffold-mi6:3522972-3523194	intergenic	5.024908	crovir-transcript-11466	3521497	183.143672	0.693022	TRUE	1586	FALSE	0.123436	0.123436	0.133607	0.133607	0.001229	0.134836	0.67754	0.141642	0.620255	0.107751	NA	NonVenom	NA
