"","Lvr_11","Lvr_4","ODPE_1","Panc_1","Pnc_11","Pnc_4","RVG_11","RVG_4","Stom_1"
"SMIM15_crovir-transcript-15782",8.48104624841814,8.0039714839115,7.93156663811387,8.17727569632995,8.17092063017585,8.71586147968462,7.83584431337006,8.30644177076512,8.60932964071095
"ESM1_crovir-transcript-15783",4.41696930720056,3.58258617158208,3.64400471121938,4.53228281855095,3.89216636070402,4.57021546471768,3.68044254518653,3.53592809845547,3.51455605191961
"DHX29_crovir-transcript-15785",7.62133001937127,7.3641732571196,7.6763689181325,8.20383372104746,8.51088325402005,8.15985675703389,8.22809345653258,8.37527122358512,7.82720800681197
"GPX8_crovir-transcript-15787",4.74091953858639,3.12831535210855,4.53793749331737,3.77581124617969,4.42297115126144,4.45302589374117,4.33497663845049,4.18646943395602,4.73293408311148
"MTREX_crovir-transcript-15788",8.547249536576,9.04635330075899,9.72488240673812,8.52487874007566,8.51088325402005,8.32557044980544,9.41042227259276,9.91169195754993,8.05317825130351
"LOC103049382_crovir-transcript-15789",4.84841733553478,5.5371949563594,3.64400471121938,4.65539979345766,4.76686024192147,5.41175767055243,3.12831535210855,4.02814327979528,5.0656273300926
"GPER1_crovir-transcript-1579",4.05415792232411,4.30249735863403,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,4.59460978312036,3.51455605191961
"PLPP1_crovir-transcript-15791",5.27829818203567,6.44987898270012,8.33654923360635,5.64355687123351,5.14570648205947,5.35459857464792,7.87626295977822,8.98611851447372,5.39762988397906
"IL6ST_crovir-transcript-15792",7.15704807146727,7.34873815368095,7.30517099122765,7.54870079544557,6.9335996497442,7.41278228142382,7.08954041814385,7.67755896207228,7.98292635973769
"ANKRD55_crovir-transcript-15793",3.12831535210855,3.12831535210855,3.12831535210855,4.03664056949698,5.47990770171553,4.67608013262811,3.12831535210855,3.12831535210855,3.51455605191961
"SLC38A9_crovir-transcript-15794",6.19521437941279,6.5069980599646,5.96722665801469,6.87205373969509,5.87878600764227,5.71129510649823,6.17341204007285,6.03359594344951,6.75758677829639
"IL31RA_crovir-transcript-15796",6.01683891447656,5.64536319142601,5.25032128948478,5.34640036387297,5.94030187836937,6.16508851648895,4.93270588048961,5.43025516274287,5.46360550296803
"MIER3_crovir-transcript-15797",6.19521437941279,6.65315088746699,6.5284945560492,6.30763724800394,6.39789719855756,6.532190448378,6.28703422007466,6.41709315684507,6.89463071592144
"MAP3K1_crovir-transcript-15798",8.322035904928,7.89679079992715,7.11779075123539,8.35365237204056,8.82221085059698,8.79505247421469,7.848089591398,7.91901922432744,7.90146996915025
"SETD9_crovir-transcript-15799",4.79588983643741,5.10866708683124,5.76757170852921,4.03664056949698,3.12831535210855,4.16820341740058,5.1744668413271,5.35457906310044,4.91063168627973
"RBMX2_crovir-transcript-158",6.26773895934578,5.7694781408561,6.49242621115505,5.53247309039571,5.84696915829467,5.51918771257114,5.9607658091478,5.79334997303113,5.66265134425095
"LOC103057955_crovir-transcript-1580",7.45472539228129,6.96891659816419,3.64400471121938,3.12831535210855,3.12831535210855,3.12831535210855,4.27619605175038,4.25611952014712,3.98204608287748
"GPBP1_crovir-transcript-15800",9.16137556969116,9.09791029666686,8.93132782528529,7.50659632059201,7.83233173044148,7.9634410660918,8.9997656350836,9.1050561622398,7.78652641901264
"UBE4B_crovir-transcript-15801",10.1665809069933,9.8946164696295,8.34158360451977,9.34744385817086,9.93238630285644,9.609235914063,8.56351867729847,8.83887057956608,9.0513738714802
"MOCS2_crovir-transcript-15802",13.9507770247176,15.1757096419568,6.7429335661379,7.37232523959403,6.74280980678537,7.06516295722735,6.13339575522411,6.15426834209545,7.67948324238469
"NDUFS4_crovir-transcript-15803",8.56155730028452,8.81664384097044,8.46204393600965,8.72142542132629,8.27984007600754,8.54309555889189,7.70280147846322,7.11371919828992,8.94092721048176
"FST_crovir-transcript-15804",11.5550087343202,10.1187425213452,5.88517045547471,4.03664056949698,3.12831535210855,4.57021546471768,5.65316305841413,5.61328783087803,6.39301435980139
"LOC103051547_crovir-transcript-15805",7.30082909720761,7.1313127412788,4.53793749331737,5.79480986965217,6.70837151476659,6.78234036719359,5.67219061720893,6.06475630000295,6.25518989753761
"ARL15_crovir-transcript-15806",5.48078564720328,5.44994648124562,5.10709815033543,5.58915686029713,5.34695698880603,4.77293706837412,5.49046089182958,5.45455032441754,5.64401607432665
"SNX18_crovir-transcript-15807",6.95428131819952,6.10488073142581,6.01935154887815,5.47329128815131,5.74684931258736,6.42905547685534,5.92978914217433,7.01484563378786,6.56776841950931
"FAM69B_crovir-transcript-15808",4.68322293351377,4.69488090818612,5.96722665801469,5.69585976574784,6.21266946890126,5.29484467027701,6.36946780506736,4.96342381702019,6.08883847063435
"ISL1_crovir-transcript-15809",3.12831535210855,3.12831535210855,3.12831535210855,4.03664056949698,6.23720130111403,4.86240798137052,3.12831535210855,3.12831535210855,5.7347413279338
"GPR146_crovir-transcript-1581",6.41842259361635,6.24646399112462,6.01935154887815,5.34640036387297,5.19902840418558,5.95668925745069,7.85619558214933,7.52045513623673,5.37488774845054
"PARP8_crovir-transcript-15810",6.78076011938721,6.37507383737214,4.53793749331737,6.20490208446501,5.87878600764227,7.19585680833899,5.65316305841413,4.89078863211032,7.80293739000245
"PELO_crovir-transcript-15811",6.80515286571884,6.04785971744493,8.03468224307346,6.34028012877835,5.74684931258736,6.34644485132583,7.64780451388433,8.14377346662176,5.85242474081839
"ITGA2_crovir-transcript-15812",7.70760061117018,9.55562679788681,5.20433073792373,6.49304623206811,6.72569482961365,7.2419473666417,6.48999910134238,6.67902396516273,9.82499255817022
"ITGA1_crovir-transcript-15813",3.59715550425754,5.02802680138349,4.14408243369286,4.76641774604019,5.09005985953119,4.86240798137052,4.33497663845049,4.18646943395602,7.48459357457312
"EMB_crovir-transcript-15814",4.15921980488054,4.21945648812805,5.05554362329905,6.0940425443497,6.46153160586772,6.13244547568503,5.88198412345825,6.00172213535009,5.17716377345534
"FGF10_crovir-transcript-15816",3.12831535210855,3.12831535210855,4.01238094770446,4.2321267594898,4.19664840275317,4.86240798137052,3.99361402152016,4.68723756578265,4.19927457500298
"MRPS30_crovir-transcript-15817",7.75199499314596,7.61690272097484,7.71571734666956,7.35660017989714,7.74207651544241,7.18015777151345,7.42049895539105,7.7688512078746,7.11499889386002
"TMEM267_crovir-transcript-15818",6.17648199970248,5.72117822987497,6.66423971118074,3.12831535210855,3.89216636070402,3.12831535210855,7.10326376464905,7.50375684348556,3.67293531228728
"HMGCS1_crovir-transcript-15819",13.4429817283852,12.2118777233113,10.6914155870479,5.47329128815131,6.41942862349796,5.95668925745069,10.44255064874,9.81708396764581,6.49840327980988
"ZFAND2A_crovir-transcript-1582",5.65655912997336,8.30071254391062,4.88669754284887,4.03664056949698,3.12831535210855,4.86240798137052,4.33497663845049,4.64187494907213,3.51455605191961
"CCL28_crovir-transcript-15820",3.12831535210855,3.12831535210855,3.12831535210855,4.03664056949698,3.12831535210855,7.9634410660918,3.51991189964798,3.53592809845547,6.24307132790371
"SELENOP_crovir-transcript-15821",12.5814039703891,12.1882922277881,4.25846164674008,7.53480266668032,7.22840777276758,7.3719429790427,5.79843285383149,5.09703597246977,7.01260019142196
"ZNF131_crovir-transcript-15822",6.65210340665281,6.87483717460657,6.4174088966393,6.13198007422487,6.3312589698593,6.2885536542359,6.18650067739681,6.2918089725838,5.88427865464536
"NIM1K_crovir-transcript-15823",3.12831535210855,4.51659997244717,3.12831535210855,4.76641774604019,4.05860235942908,3.73724641090161,3.51991189964798,4.32097218294801,3.12831535210855
"uknown_crovir-transcript-15824",10.0137487013846,9.54215572767588,3.8538298016991,6.82698244007953,7.87927467439216,6.19698798633906,3.9045190549587,3.12831535210855,6.26720486089808
"GHR_crovir-transcript-15825",6.33670518779333,6.88560190563811,3.64400471121938,6.52171447701047,6.37603235102296,6.06477945842272,3.9045190549587,3.53592809845547,6.98400846502243
"LOC103058463_crovir-transcript-15826",3.12831535210855,3.90883605843125,3.12831535210855,4.2321267594898,3.12831535210855,3.12831535210855,3.68044254518653,5.56981325196094,4.19927457500298
"PAIP1_crovir-transcript-15827",6.33670518779333,6.58857743659332,8.2373931147978,8.30542370168845,6.79295397473661,7.13200087879108,8.57583140440265,8.59317101067727,8.2662922205235
"LOC103052898_crovir-transcript-15828",10.5223404418779,9.35259008530822,7.73116004039125,7.96593023775919,8.04624568004907,7.9634410660918,7.93866002820782,7.84147436887189,10.1040687845923
"OXCT1_crovir-transcript-15829",3.12831535210855,5.10866708683124,9.25309709658562,6.97887212233415,7.35579215021627,8.33973120547323,9.23371369523416,10.027924286776,10.4648852979078
"RAI1_crovir-transcript-1583",3.12831535210855,4.30249735863403,5.29473783415675,4.96134045797007,6.35382336049518,6.13244547568503,5.83246419264795,4.9276455769845,5.00593221578014
"LOC103052744_crovir-transcript-15831",6.6655055380899,5.64536319142601,6.37835217599033,7.18906746279515,7.39944501260611,6.90227167754434,6.18650067739681,6.78462984271543,6.14215972563194
"FBXO4_crovir-transcript-15832",4.79588983643741,5.79300400566128,5.29473783415675,5.64355687123351,5.56170530521437,6.02967442829235,5.30516408010029,6.11022904703618,5.54678664671231
"GDNF_crovir-transcript-15833",3.12831535210855,3.12831535210855,3.12831535210855,4.2321267594898,3.12831535210855,3.12831535210855,3.51991189964798,3.12831535210855,3.67293531228728
"EGFLAM_crovir-transcript-15834",5.34930437798378,4.51659997244717,5.05554362329905,5.88710377109254,5.43705360263037,6.25868993757038,5.5742644719617,4.99819263253001,5.20358992815376
"LIFR_crovir-transcript-15835",6.96513251099799,7.65501658829339,6.96900362405025,9.4980023338903,9.08478298452588,7.73591551730043,7.98004052853656,6.5649397397338,6.38202993234119
"C6_crovir-transcript-15836",11.3596626803742,10.814340718191,3.12831535210855,4.39329059483255,6.4821222146534,4.45302589374117,3.12831535210855,3.12831535210855,3.98204608287748
"LRGUK_crovir-transcript-15837",3.93345898510746,4.45005254428483,3.64400471121938,3.77581124617969,4.05860235942908,4.67608013262811,3.12831535210855,3.82974291659607,4.31926184786296
"NUP155_crovir-transcript-15838",7.09917757679782,7.49609112510904,7.47086909759234,6.82698244007953,6.3312589698593,7.03053532484765,7.57103995566928,7.77349918722397,6.67034945426122
"LOC103054006_crovir-transcript-15839",7.64843053538634,6.989007457939,4.61673762353856,7.05892521924985,7.29928894178022,5.75535976867757,5.14665956732364,4.25611952014712,8.15890373817145
"NT5M_crovir-transcript-1584",5.60047432335567,5.50873932536787,4.45295373177185,5.88710377109254,5.71178166836334,4.67608013262811,5.05939489375973,3.93567846558262,5.27977266545674
"WDR70_crovir-transcript-15840",4.33842756310622,5.18448452807813,6.01935154887815,5.74622926078455,5.43705360263037,5.41175767055243,5.25445450608744,5.06494508896039,5.93072307962311
"LOC103067264_crovir-transcript-15841",6.30264438106155,6.2631978046567,5.15663822744249,5.97361348634193,5.63881822073815,6.532190448378,5.05939489375973,4.96342381702019,5.52647022767915
"WDR70_crovir-transcript-15842",4.89873990847672,5.10866708683124,4.82479482681804,5.12953730782434,5.19902840418558,5.61864617361593,4.49311157643331,4.9276455769845,4.94322605725738
"RANBP3L_crovir-transcript-15843",4.05415792232411,3.58258617158208,3.12831535210855,3.77581124617969,3.12831535210855,3.12831535210855,3.51991189964798,3.12831535210855,3.67293531228728
"NIPBL_crovir-transcript-15845",8.60710022208185,8.87423580786037,8.2852135097566,8.40795147708415,8.67049929662873,8.60301495249877,8.83132239572109,8.81204596276253,8.96843418570333
"NADK2_crovir-transcript-15846",9.4382301577154,10.7967243874051,6.14171898354388,6.80390101496543,6.2850160498841,6.22817790036239,5.9607658091478,6.2918089725838,9.16351018055504
"CAPSL_crovir-transcript-15847",3.12831535210855,3.58258617158208,3.64400471121938,4.96134045797007,5.29948809088695,6.19698798633906,3.80251297833904,4.02814327979528,6.23084730238951
"LMBRD2_crovir-transcript-15848",7.29225323422333,9.32728706338116,9.60447441906109,7.79004257304767,7.62754988912155,7.71431855125724,9.49191873997805,9.84270484362269,7.43275936475685
"SKP2_crovir-transcript-15849",6.24995588465629,7.51694529670353,5.91306663688806,5.74622926078455,4.97079703398051,6.02967442829235,5.61428856497644,6.93384549189819,5.41998786705237
"MPRIP_crovir-transcript-1585",6.61112136125572,5.61912163864746,7.19793636772976,6.91574466809751,6.41942862349796,6.0990222711947,7.751431371995,7.35027331183165,8.76595096097635
"LOC103061667_crovir-transcript-15850",3.12831535210855,3.12831535210855,4.01238094770446,4.53228281855095,4.60818549547854,4.32098396834844,3.9045190549587,3.7028813742992,4.42609095777114
"IL7R_crovir-transcript-15851",3.12831535210855,3.76815187112384,3.8538298016991,6.20490208446501,5.56170530521437,6.62832574708211,3.12831535210855,3.53592809845547,9.63441657487212
"AMACR_crovir-transcript-15852",9.09654911815352,8.66637978054778,5.91306663688806,6.30763724800394,7.08858362321778,6.40205217289992,6.31108299677614,5.81196819312567,5.89993413191066
"RAD1_crovir-transcript-15855",5.68375582620585,6.53471612105563,6.78814264082412,5.93103416962432,5.84696915829467,5.56983400494164,6.92145992757548,6.89155500549232,5.75218427044697
"PRLR_crovir-transcript-15856",4.48993120330163,4.45005254428483,7.14115089531414,4.76641774604019,5.14570648205947,6.16508851648895,6.8661155032106,7.84147436887189,5.39762988397906
"AGXT2_crovir-transcript-15857",7.57969614882127,8.08524642302694,3.12831535210855,7.15307537979273,7.53279045560448,7.06516295722735,3.12831535210855,3.12831535210855,3.67293531228728
"LOC103048480_crovir-transcript-15858",4.05415792232411,4.12816687305376,3.64400471121938,3.77581124617969,3.12831535210855,3.12831535210855,5.30516408010029,3.12831535210855,3.67293531228728
"DNAJC21_crovir-transcript-15859",8.97891314022804,8.66327102625652,9.84489414327047,8.65884133945284,9.8066549731313,9.10370365396007,9.21652153485783,9.51707903460559,8.23943353772677
"FHL1_crovir-transcript-1586",5.12344856376886,5.32392586864902,4.14408243369286,5.97361348634193,6.74280980678537,7.82927823294115,4.27619605175038,5.83033757662422,10.4091141055573
"LOC103059856_crovir-transcript-15860",3.12831535210855,4.12816687305376,4.14408243369286,5.04825728113288,3.12831535210855,4.94568183283563,3.12831535210855,3.53592809845547,5.00593221578014
"BRIX1_crovir-transcript-15861",8.01910795964871,8.57007038633811,8.18793028271874,5.97361348634193,6.599750338343,6.37452243102053,8.23742738557503,7.78735366578772,5.56680077388641
"RAI14_crovir-transcript-15862",4.41696930720056,4.79989268755733,5.45875027827704,5.34640036387297,5.43705360263037,4.32098396834844,5.32979943409717,5.21787122470266,7.40612300866679
"GOLPH3_crovir-transcript-15864",8.69408357719393,9.11165715185299,10.0385686877496,8.78726790774198,8.61616010148506,8.42189156211849,10.2112596269066,10.2456349313243,8.96843418570333
"ZFR_crovir-transcript-15865",8.89102331756891,9.01499813189086,9.03125965862027,8.62649986527869,8.62536009703049,9.01387497433798,9.24762913787007,9.09767183634349,8.84920300582209
"MTMR12_crovir-transcript-15866",4.99354942486429,5.06899236095549,6.61484391154734,5.58915686029713,5.84696915829467,5.61864617361593,6.82522660749032,6.75659642350401,7.02668441492307
"SUB1_crovir-transcript-15867",9.1233126456048,9.15212846779211,8.85243534561278,8.2299108431819,8.23845562416339,8.46774024336373,8.61215073835351,8.27730810840706,8.18416516258073
"NPR3_crovir-transcript-15868",8.16686752055896,7.01862390533181,5.49676984301051,4.2321267594898,5.9098859660848,7.71431855125724,5.28005585533678,4.9276455769845,5.37488774845054
"LOC103060484_crovir-transcript-15869",3.12831535210855,3.58258617158208,4.14408243369286,4.2321267594898,5.87878600764227,4.45302589374117,4.27619605175038,4.32097218294801,4.42609095777114
"PEMT_crovir-transcript-1587",9.88746185431827,9.70816856851638,7.48004502455657,8.55955475275241,8.50092001980618,8.33973120547323,6.98960338794986,7.67258969042222,8.63702480483796
"TARS_crovir-transcript-15870",7.30082909720761,7.85376399403412,9.23698536392524,6.60439620334006,7.4522075065417,7.64750992005134,9.145626871375,9.20293293086299,7.38990060941483
"TARS_crovir-transcript-15871",4.84841733553478,5.5371949563594,8.30080722919885,5.04825728113288,4.76686024192147,5.51918771257114,8.15116078179971,8.16867110349448,6.75758677829639
"PDZD2_crovir-transcript-15872",4.94705951914719,4.37897134865353,6.81750415411285,4.96134045797007,5.56170530521437,4.86240798137052,8.37908744735712,7.09894560293539,6.39301435980139
"uknown_crovir-transcript-15873",6.43421348626014,4.51659997244717,6.43653961199417,4.53228281855095,5.43705360263037,6.556841937172,6.29910996874893,6.44086866812954,5.39762988397906
"LMAN1_crovir-transcript-15874",9.1984595863651,9.82401630292081,12.8599100227793,8.96330257001543,9.4688677833872,8.93682085478286,12.9074750832467,11.5796549585294,7.25903054098484
"CCBE1_crovir-transcript-15876",5.57153531165775,6.22952845814153,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,5.11823323645496,6.01775032811696,4.19927457500298
"CPLX4_crovir-transcript-15877",3.12831535210855,3.12831535210855,3.64400471121938,3.77581124617969,3.12831535210855,3.12831535210855,3.51991189964798,3.12831535210855,3.51455605191961
"SEC11C_crovir-transcript-15878",9.4324052753253,10.2866675283248,13.1492384882691,11.169234201775,11.194345503618,11.3271322707614,13.5103819321567,12.6106462655427,9.73178027339563
"LOC103066510_crovir-transcript-15879",7.94459469879155,6.57530264659032,8.03468224307346,7.57610003808419,7.69910075244643,7.50378419263655,8.17402715143858,8.53693555362366,8.8570735600686
"MAP7D3_crovir-transcript-1588",7.10898660331031,6.71491716441017,7.04533131709002,7.35660017989714,7.12809151545824,7.45249149574278,6.35798268412232,6.68895501041132,6.97677025282021
"NARS_crovir-transcript-15881",8.14802063299492,10.3392118030976,11.1664135061794,6.54981411627953,6.87279542794806,7.38568563694853,11.2670317332859,10.8133100507544,6.87917491200998
"LOC103066262_crovir-transcript-15882",7.2836257663067,7.23577413142401,7.1526895632906,5.34640036387297,6.39789719855756,6.50710254482938,6.59132226325408,7.14281664555048,7.1281146356108
"ATP8B1_crovir-transcript-15883",3.59715550425754,4.02606034570417,6.84627306342754,5.12953730782434,4.69026951745005,4.94568183283563,7.37603317133978,6.82116980325973,7.72326137322196
"ATP8B1_crovir-transcript-15884",3.12831535210855,3.12831535210855,4.61673762353856,3.77581124617969,3.12831535210855,3.12831535210855,5.32979943409717,4.7729215473099,5.69917283154965
"ZNF532_crovir-transcript-15886",4.74091953858639,3.58258617158208,3.8538298016991,3.77581124617969,3.12831535210855,3.98331321376089,4.07348054843713,3.53592809845547,4.26117114511745
"MALT1_crovir-transcript-15887",7.19436849111184,7.57111992902677,6.23244449907098,5.93103416962432,5.94030187836937,6.16508851648895,5.89810351433945,6.52107019797166,8.13643051960771
"uknown_crovir-transcript-15888",3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,4.16820341740058,3.51991189964798,3.7028813742992,4.52288302574208
"TCF4_crovir-transcript-15889",3.78850161301803,4.02606034570417,5.60476191362396,5.34640036387297,5.63881822073815,5.91870457974307,5.91403705204826,5.95249713379538,5.96084223779634
"LOC103053689_crovir-transcript-1589",3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,3.98331321376089,3.9045190549587,3.12831535210855,3.98204608287748
"ZNF326_crovir-transcript-15890",3.12831535210855,4.02606034570417,4.36043813789728,3.12831535210855,3.89216636070402,3.12831535210855,4.49311157643331,3.12831535210855,4.19927457500298
"TXNL1_crovir-transcript-15891",9.17073636281503,9.00029328958017,9.57700623786089,9.11551200476019,10.1050209855278,9.69154539624522,9.70525061092152,9.35776553684363,8.93164035003702
"ZNF326_crovir-transcript-15892",10.4806186054553,10.0394692738351,9.60028244446813,10.7322319920808,10.6790694270974,10.0294097706888,9.324043349191,9.33282512165865,10.2650093634664
"WDR7_crovir-transcript-15893",4.74091953858639,4.21945648812805,5.63892046232302,4.76641774604019,4.76686024192147,3.12831535210855,6.28703422007466,5.03201430826801,5.48489036686452
"WDR7_crovir-transcript-15894",4.79588983643741,3.90883605843125,5.15663822744249,4.76641774604019,4.3163707904675,5.02366186883288,5.84916930794557,5.24638504367289,5.03613572225131
"CCDC68_crovir-transcript-15895",3.12831535210855,3.58258617158208,4.36043813789728,4.86781871415872,4.60818549547854,5.71129510649823,4.99766599209361,4.64187494907213,7.05444337973775
"SEMA4B_crovir-transcript-15896",3.12831535210855,3.90883605843125,4.14408243369286,4.2321267594898,3.12831535210855,3.12831535210855,4.49311157643331,4.02814327979528,6.03339908299419
"LMNA_crovir-transcript-15897",8.24875315096198,7.88615413114799,8.91791382585831,8.33775488001887,8.00452072535752,8.40851943141914,8.7423755855108,8.9373090218402,8.96479676867551
"RAB27B_crovir-transcript-15898",3.78850161301803,4.51659997244717,6.80289901323178,7.90246524704794,7.59977245997064,6.80304267455809,6.8661155032106,6.39291067455105,8.25441681799644
"MBD2_crovir-transcript-15899",6.84097664575081,5.92629046835353,6.25423790974457,6.05504527714344,6.99192019824658,6.45555249006659,6.36946780506736,6.72800000253071,6.15517829131177
"BCORL1_crovir-transcript-159",6.28529992059607,5.88327695309338,6.86044275767757,7.22417727140613,6.50241755930932,6.71836424877663,5.78109572004605,5.96910020483492,7.04755399020173
"COPS3_crovir-transcript-1590",9.57845332313696,9.68537179052217,9.00929213072747,9.71032467733416,9.62373490124099,9.98733068716289,8.87182352510693,9.09210866920284,8.61630348358896
"LOC103066867_crovir-transcript-15900",4.33842756310622,3.90883605843125,4.61673762353856,3.12831535210855,4.51956200617705,3.12831535210855,5.1744668413271,4.32097218294801,4.91063168627973
"LOC103049350_crovir-transcript-15901",3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,3.73724641090161,3.12831535210855,3.53592809845547,3.51455605191961
"POLI_crovir-transcript-15902",8.68431082386755,7.50307621938947,5.5697181939091,7.05892521924985,8.73566339815316,7.98162544811439,7.15687800588807,6.67902396516273,7.27089679125958
"LOC103049102_crovir-transcript-15903",4.55820239349117,4.12816687305376,3.12831535210855,4.53228281855095,4.05860235942908,4.45302589374117,3.68044254518653,3.7028813742992,4.37409310725722
"uknown_crovir-transcript-15904",4.05415792232411,3.90883605843125,3.64400471121938,4.03664056949698,4.90656567911776,4.86240798137052,3.68044254518653,3.82974291659607,4.42609095777114
"uknown_crovir-transcript-15906",3.12831535210855,3.12831535210855,3.12831535210855,4.03664056949698,4.76686024192147,3.12831535210855,3.12831535210855,3.82974291659607,3.67293531228728
"FLCN_crovir-transcript-1591",8.36346379953451,7.34873815368095,7.71571734666956,8.77551807424666,8.1066496040535,8.67177729842293,7.63843022846884,7.381092245477,8.23641808606109
"LOC103055320_crovir-transcript-15910",4.15921980488054,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,4.16820341740058,3.12831535210855,3.12831535210855,3.89408462985608
"LOC103067971_crovir-transcript-15911",9.94313892675367,9.683839117631,9.86250235013206,9.8980764657721,10.1164797110208,10.1305492858748,9.45774401203453,9.38531742242328,9.26755206678606
"TLN1_crovir-transcript-15912",11.5924866679168,11.2279906304018,9.13053840421742,10.5303801315736,10.3957702263095,10.7733539288607,8.71814374338128,8.73321469958398,10.5204394431406
"LOC103063934_crovir-transcript-15914",10.7312666405831,10.7447533221056,9.39053368680396,10.352066446229,10.706407132784,10.7053088354799,9.56659070509344,9.03719501715038,12.1630146912573
"ARHGEF39_crovir-transcript-15915",5.27829818203567,3.12831535210855,3.8538298016991,4.53228281855095,4.05860235942908,5.23222538821936,4.58672611979261,4.02814327979528,5.60595936954132
"uknown_crovir-transcript-15916",5.71041988439701,3.76815187112384,4.53793749331737,5.04825728113288,5.34695698880603,6.45555249006659,5.69095568254765,4.32097218294801,6.97677025282021
"LOC103066719_crovir-transcript-15917",8.80345700317162,8.7301610731262,10.8303147428989,8.74571753186112,8.94851410258637,9.14055216498314,10.1914014774516,10.2924634681094,8.02198846944449
"uknown_crovir-transcript-15918",9.67205009322696,9.3793519924212,8.54293518532896,9.02909878172004,8.96672122292438,9.04011638856039,8.08375332801672,7.93983795881659,8.59997837930465
"CA9_crovir-transcript-15919",3.93345898510746,3.58258617158208,3.12831535210855,6.1689155841342,5.74684931258736,6.69638347901851,3.68044254518653,3.12831535210855,9.97985277765884
"LOC103063195_crovir-transcript-1592",8.87965058010106,8.22680398210354,3.12831535210855,8.00673682868483,8.13914368041202,8.20697486412596,3.12831535210855,3.12831535210855,7.7531317527049
"TLN1_crovir-transcript-15922",3.12831535210855,4.63855678798486,4.14408243369286,5.27806052858502,3.12831535210855,4.45302589374117,4.58672611979261,3.82974291659607,5.27977266545674
"ZNF541_crovir-transcript-15923",6.03782231995527,5.2904414803244,3.12831535210855,6.43390662365116,5.60081150257988,5.56983400494164,3.99361402152016,3.93567846558262,6.38202993234119
"NAPA_crovir-transcript-15924",9.24794132387743,9.34485171736471,10.0261229777911,9.70414162533561,9.39281723705349,9.68324518107722,10.166391544552,10.0327714697056,9.28952587654519
"KPTN_crovir-transcript-15925",9.52289292102613,8.68182376550428,8.16538943347212,8.69671690117844,9.08144507611955,8.02610596467355,8.09748964888054,7.76418815702972,7.63432983714514
"LOC103064461_crovir-transcript-15926",3.12831535210855,4.45005254428483,3.64400471121938,4.53228281855095,3.12831535210855,3.12831535210855,3.68044254518653,3.53592809845547,4.84269483978549
"BICRA_crovir-transcript-15927",6.28529992059607,5.83888019661031,6.84627306342754,5.64355687123351,5.39277221624566,4.32098396834844,6.57162864319743,6.18287636227043,6.06139435252747
"EHD2_crovir-transcript-15928",3.12831535210855,3.12831535210855,4.45295373177185,3.77581124617969,3.67155555030768,4.16820341740058,4.49311157643331,4.02814327979528,5.00593221578014
"LOC103058667_crovir-transcript-15929",3.12831535210855,4.12816687305376,5.63892046232302,5.34640036387297,5.34695698880603,4.16820341740058,4.86410300910824,4.7729215473099,3.98204608287748
"SMCR8_crovir-transcript-1593",7.70114515565927,8.099124597279,8.13670794865687,7.61624338363293,6.79295397473661,6.67405767648112,8.13126781146158,8.48974750770127,7.31167184634253
"uknown_crovir-transcript-15931",3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,4.86240798137052,3.68044254518653,3.12831535210855,3.67293531228728
"uknown_crovir-transcript-15932",3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,5.63881822073815,6.16508851648895,3.12831535210855,3.12831535210855,3.67293531228728
"RPP25L_crovir-transcript-15934",6.24995588465629,6.99894794843755,6.63150074891306,6.01492525791358,5.67578896871047,6.31779667304954,6.52116383058626,6.62830052100106,6.1808578153988
"SIGMAR1_crovir-transcript-15935",5.44911539404892,6.6905316376819,6.61484391154734,5.97361348634193,5.43705360263037,5.66575974314998,7.489940755613,6.82116980325973,6.07518390145525
"HASPIN_crovir-transcript-15937",7.05925486460592,6.93824040837281,7.2525563625559,7.3246232585642,6.91863967653899,7.06516295722735,6.90586500254507,7.49814731713708,6.72333095674693
"uknown_crovir-transcript-15938",4.99354942486429,3.58258617158208,3.12831535210855,3.12831535210855,3.12831535210855,4.67608013262811,3.51991189964798,3.12831535210855,3.67293531228728
"DNAI1_crovir-transcript-15939",3.12831535210855,3.12831535210855,3.64400471121938,3.77581124617969,3.12831535210855,4.67608013262811,3.68044254518653,3.12831535210855,3.89408462985608
"LOC103064108_crovir-transcript-1594",7.22173423374455,6.12338166616202,3.64400471121938,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855,3.12831535210855
"RUSC2_crovir-transcript-15940",3.12831535210855,5.10866708683124,6.09405164944218,5.97361348634193,6.97756173131904,6.556841937172,5.30516408010029,5.35457906310044,7.13462771428279
"RGP1_crovir-transcript-15941",9.46700682966069,9.64182906232636,9.17067563727465,10.3321586016926,9.92309432803153,10.1325827545484,9.18311984988484,9.18736444725911,9.73818536770052
